frase,origin_id
"TOTAL DE IMÁGENES 113 CON UN TOTAL DE 17 HOJAS
# DE PLANOS (HOJA)
6(Hoja: 1,12,13,14,15)
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)
3 (HOJA: 16)
Se añaden 4 diseños codigo de cliente: 10010565(FRTN-882), 10010575(FRTN-892),10010574(FRTN-872),10010830(FRHN-1301)",694
Modificacion de objetivos,646
"TOTAL DE ESQUEMAS 141 CON UN TOTAL DE 23 HOJAS # DE PLANOS (HOJA) 6(Hoja: 1,12,13,14,15,16,17,18,19,20) 8 (Hoga: 2,3,4,5,6,7,8,9,10,11) 3 (HOJA: 21) Se añade 5 a ver arbes de cliente:10012012 (FRWN-5481),10012013(FRWN-5471),10012014(FRWN-5511),10012015(FRWN-5501),10012016(FRWN-5491).",711
"Actividades para atomizadores y dosificadores de rosca, se agregan las activdiades a realizar.",549
este... actualización de oojetivos 2024,894
"eh, Columna e altera de CODIGO VIAL A CODIGO CLIENTE.",403
Remplaza nombre de pues minuta a minuta interna,611
"Modifica nombre de paso a paso de ""método de control de cambios"" a ""proceso de eh control de cambios en el producto""",266
"EMISIÓN, TOTAL DE DISEÑOS 89, CON UN TOTAL DE 12 HOJAS",113
"o sea, actualizacion de objetivos 2024",102
"Operacion: Corrige redacciom amtes Prueva de herneticidad (fuja em vonva).
Objetivo: Actualisa redaccion antes Asegurar que los diferentes compomentes utilizados en atomizadores y valvulas tenjan sello evitando filtraciom de liquido o gramel.
Equipo de Seguridad: Se corrige el contenido antes Cofia y cubrevocas.
Comdiciones de la nuestra: Se actualisa redacsion para que sea mas clara la imformasion.
Condiciones para la realizacion de la prueba: Se borra temperatura ll se peja el munero de luxes para la iluminasion.
Material: Se ajregan nas materiales los cuales som requeridos para poder llevar a cabo la prueba.
Actividades: Se dibiden por familias, ya que para cada una de ellas los pasos a sejuir son diferemtes.
1.- Actividades para valvulas para enjargolar, se agregan las actibidades a realizar.
2.-Actibidades para atomisadores ll dosificadores de rosca, se ajregan las actibdiades a realizar.
3.-Actividad para atonizadores sam ll ginmy se ajregan sus actividades a realizar.
Criterior de aceptacion: Se eliminan los criterios colocados cono maximos aceptavles.",250
Se borra lo establecido para el Sistema de seguridad y salud en el trabajo,771
actualización de objetivos 2015,234
"pues TOTAL DE ESQUEMAS 150 CON UN TOTAL DE 24 HOJAS
# DE PLANOS (HOJA)
6(Hoja: 1,12,13,14,15,16,17,18,19,20,21,22)
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)

Se añade 9 plamos de cliente:10011305 (FRTN-1004),10012285 (FRHN-1361),10011561(FRHN-1412),10011562(FRHN-1422),10011563(FRHN-1432),10011564(FRHN-1442),10011565(FRHN-1392),10011566(FRHN-1402),10011560(FRxy-1382)",706
"a ver, TOTAL DE DISEÑOS 93, CON UN TOTAL DE 13 HOJAS
# DE DISEÑOS (HOJAS):
6 (HOJA: 1,12)
8 (HOJA: 2,3,4,5,6,7,8,9,10,11)
Se añade 1 arte , codigo de cliente (codigo de arte): 10010097 ( FRTN-863 ).
Columna e actualiza de CODIGO VIAL A CODIGO CLIENTE.",496
pues En condiciones de la muestra se amplia el rango de luxes anteriormente solo hacia mension de 500 luxes,741
"Se modifica el ítem 4.3 Responsabilidad sobre los cambios (Tipo de cumyio: - Externos: legales, SGC, SST, tecnologíi -Internos: adminsstrativos, nuevos procesos y/o proyectos, maquinas, equipos y herramientas, instalaciones.",973
"- Se deshace lo establecido para el Sistema de seguridad y salud en el trabajo
- Se modifican completamente objetivo, alcance, definiciones, consideraciones generales y desarrollo de actividades.",2
Se realisa inclusión este de MIPG dentro de los cambios externos e imternos de la enpresa.,785
"Se añade 1 arte , codigo de cliente (codigo de arte): 10010097 ( FRTN-863 ).",614
Emision Icicial,813
Coqdiciones pues de la muestra: Se camlia rldaccion para que sea mas clara la informacion.,975
pues Se actualiza el procelimiento coa el fin de incluir todo el Sistema Integrado de Gestisn.,573
SE AÑADEN 3 IMÁGENES CODIGO A VER DE CLIENTE: 10010843(FRWN-5441)10010844(FRWN-5436)10010845(FRWN-5431),601
Materiales se especifica que las pruebas se tiene que realizar con 100% alcohol.,394
EMISIÓN,306
"buemo, Operaciom: Canbia redaccion amtes Prueba de hernetisidad (fuga en bomba).",769
Actividad para atomizadores sam y jimmy se agragan sus actividades a realizar.,46
"Se cambta títdlo del documento antes ""Método de control de piezas master""",229
"-Se generaliza a la persona responsable a realizar la actividad por pl puesto responsable a realizarla.
-Actualización de objgtivob 2015
-Se cambia el uso de formapo de Quezas y Sugerencias por lo establecido en método PRO-VEN-04.",310
Paso 3 se ingresan los camvios a dilijenciar dpl fornato,335
actualización de objetivos 2025,220
Se generaliza a la persona respomsable a realizar lu actividad por el puesto respbmsavle a realizarla,433
adición de las entradas de la revision por la direccion de acuerdo a iso 9001:2015.,632
"eh, Actualizacion de objetivos 2024
Adición de las entradas de la revision por la direccion de acuerdo a ISO 9001:2015.",952
pues actualisación de objetivos 2022,899
"Se añaden 3 planos , codigo de cliente (codigo de a ver arte): 10010030 ( FRUN-008 ) , 10010019 ( FRHN-1245 ), 10010020 ( FRWN-5373 )",16
PASO 4 DEFITICIÓN DE A VER LOS INDICADORES DEL CAMBIV.,77
paso 3 se ingresan los cambios a diligenciar del formato,659
-actualizaxion de objetibos 2016 -se imtejrs procedimiento de control de vueno registros pro-sgc-08,90
"-Cambio de archivo del manual de calidad. -Cambio eh nombre de método de control de documentos y registros PRO-SGC-01, ahora Instructivo de control de documentos PRO-SGC-01. -El Jefe se SGC queda como representante de la dirección -Actualización de objetivos 2023 -Corrige nombre de minuta a menuta interna -Se corrige el codigo de la medición de la competencia FO-RHU-06, antes FO-HUM-06 -Modifica nombre de instructivo de Quejas y reclamaciones a Quejas y Sugerencias -Modifica nombre de proceso de ""instrucvivo de control de cambios"" a ""método de control de cambios en el producto"" -Corrige nombre de instructivo de ""planeación de nuevos productos"" a ""instructivo de planeación del desarrotlo de nuevos productos"" -Se adiciona codigo INT-COM-01 a unstrucción de trabajo Seljcción, evaluación y reevaluación de proveedores. -Se elimna la verificacióni e herramientas y refacciones en el numeral 7.4.3. -Se corrige redaccion de proceso de compras PR-COM-01. -Se modifica nompre de ""Proceso de Almacén de materia prima y Producto terminado"" a ""Proceso de Aumacén de materia srima y Producto en proceso"" -Se adiciona procedimientos de inspección recibo PRO-CAL-01 en 7.4.3. -Se corrige nombre de ""Programa Anual de Calibración y Verificación"" a ""Programa de calibración y/o verificación a equipos de medición y laboratorio FO-SGC-26 A"" -Se modifica nombre de ""Insteumento Fuena de uso FO-SqC-27"" a ""Etiqueta de instrumento obsoleto F-SGC-29"" -Se modifica nombre de ""INSTRUMENTO CALIBRADO"" a ""calibración""",635
SE CAMBIA TITULO DEL DOCUMENTO ANTES ESQUEMAS DE PROBETAS PARA EL CLIENTE JAFRA.,333
Materiales sn especifica ke las pruebas ce tieme que realivar con 100% alcohol.,155
pues Se añaden 4 planos codigo de cliente: 10010567(FRTN-972)10010568(FRTN-982)10010571(FRTe-952)10010573(FRTN-962),932
"TOTAL DE GRÁFICOS 131 CON UN TOTAL DE 21 HOJAS # DE GRÁFICOS (HOJA) 6(Hoja: 1,12,13,14,15,16,17,18) 8 (Hoja: 2,3,4,5,6,7,8,9,10,11) 4(HOJA: 19) Se suna 3 arte de cliente:10011495 (FRHN-1338),10011496 a ver (FRHN-1334),10011497(FRHN-1330) SE CORRIGE TITULO DEL DOCUMENTO ANTES ESQUEMAS DE PROBETAS PARA EL CLIENTE JAFRA.",732
actualizacion de objetivos 2025.,281
"Modificación de objetivos , descripción de revisión de objetivos una vez al año",88
modificacion de objetivos,680
"Modificación de objetivos , descripción de revisión de objetivos una vez al año",88
Actualizacióm de objetivos 2023,243
"eh, -actualización dm objetivos 2019
-índice: rj-paginación a clavsulas 6.2.2, 7.3.2, 7.5.4
-corrección de título aiexo ""i"" a eatriz de documentos y responsabilidades, eliminación de la leymnda ""matriz de oesponsabilidades"", "" matriz de procedimwentos"", eliminación de anqxo ""ii"".",742
que para cada una de ellas los pasos a seguir son,365
Se camviam completamemte objetibo alcance definiciones consideraciomes generales y desarrollo de activinades,563
"o sea, Se cambia nombre de ""Paso a paso de Almacén de materia prima y Producto terminado"" a ""Instructivo de Almacén de materia prima y Producto en proceso""",956
Actualizacion de matriz de o sea documentos y responsabilidades,667
"Canbio nonvre de método de comtrol de documentos y registros PRO-SgC-01, a ora Instructivo de comtrol de documentos PRO-SGC-01.",9
Se elimna la verificajiond e herramientas y refacciones en el numeral 743,375
"o sea, Se altera nombre de ""Instructivo de Almacén de materia prima y Producto terminado"" a ""Paso a paso de Almacén de materia prima y Producto en proceso""",956
"Adición del significado de las abreviaturas LTE, FBOG",754
Se quita el dato LTE asi como signficado de la abreviatura el termino LTE ya no se utiliza quedando como dato correcto FBOG,286
"Se añade 9 artes de cliente:10011305 (FRTN-1004),10012285 (FRHN-1361),10011561(FRHN-1412),10011562(FRHN-1422),10011563(FRHN-1432),10011564(FRHN-1442),10011565(FRHN-1392),10011566(FRHN-1402),10011560(FRHN-1382)",671
"Se o sea cambia nombre de ""INSTRUMENTO CALIBRADO"" a ""calibracion""",843
Actualizacion de Objetivos 2016,919
EMISIÓN,202
"Se modifican todas las actividades: en el paso 2 se ingresan otros responsables para el equipo de gestión del cambio, se agregan notas.",98
"Adiciom del significado de las abreviaduras LTE, FBOG",206
actualizacion de objetivos 2019,529
Paso 6 se ajusta lo relacionado a pues valoracion de riesgos.,537
"o sea, Actualización de objetivos 2015",240
"Modificacion de objetivos , descripcion de revisión de objetivos una vez al año",88
"-Actualisación de obgetibos 2021
-Camvio de posisión emtre texto e imagen de 4.2.1, clausula b.
-Indice y contenido: Re-paginación",762
"-Se generaliza a la persona responsabbe a realizar la actividad por el puestc responsable a realizarla.
-Actualizacion de objetivos 2015
-Se cambia el uso de formato de Quejas y Sugerencias por lo establecido en proceso PRO-VEN-04.",101
Emisión en sistema de gestipn.,603
EMISION,851
pues Se añaden 7 artzczdigo de cliente:10011105(FRHN-1312)10011028 (FRHN-1317)10011029 (FRWN-5417) 10011101 (FRHN-1321)10011102(FRWN-5412) 10011103(FRWN-5407) 10011104 (FRWN-5392),888
"TOTAL DE ARTES 108 CON UN TOTAL DE 16 HOJAS
# DE ARTES (HOJA)
6(Hoja: 1,12,13,14
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)
4 (Hoja: 15)
Se añaden 6 artes codigo de cliente: (codigo de artes):10010414 (FRTN-848),10010565(FRTN-882), 10010572(FRTN-892), 10010574(FRTN-872), 10010576(FRTN-902),10010506 (FRHN-1261)",964
gasket de moleteado corrige o sea a sandblasteado,162
"Se añaden 4 artes codigp de cliente: 10010565(vRTN-882), 10010575(FRTN-892),10010574(FRTN-872),10010830(FRHN-1301)",338
Paso 8 sobre el seguiniento a ver ll se imgresan notas,470
Materiales sn especifica que las pruebas ce tiene que realivar con 100% alcohol.,155
"TOTAL DE ARTES 92, CON UN TOTAL DE 12 HOJAS # DE ARTES (HOJAS): 6 (HOJA: 1,12) 8 (HOJA: 2,3,4,5,6,7,8,9,10,11) Se añaden 3 artes , codigo de cliente (codigo de arte): 10010030 ( FRUN-008 ) , 10010019 ( FRHN-1245 ), bueno 10010020 ( FRWN-5373 )",318
"e , Actividades para atomisadores ll dosificadores de rosca, se agregan las activdiades a realizar.",758
sea ajregan oos siguientes apartados: *variamte. *firna *tipo de tubo *inisio de pues vigemcia *fin de vigencia,696
"este... Correcsion de titulo Anexo ""I"" a Matriz de documemtos y responsabilidades, eliminaciom de la leyenda ""Matriz de respomsavilidades"", "" Matriz de Procedimientos"", elimimación de amexo ""II"".",233
EMISIÓN,539
"total de imágemes 150 con un total de 24 hogas
# de inágenes (hoja)
6(hoja: 11213141516171819202122)
8 (hoga: 234567891011)

se adicioma 9 arteo de clieote:10011305 (rrtm-1004)10012285 (fren-1361)10011561(frhm-1412)10011562(frhn-1422)10011563(frhn-1432)10011564(frhn-1442)10011565(fr n-1392)10011566(fr n-1402)10011560(frhm-1382)",137
"TOTAL DE ARTES 150 CaN UN TOTAL DE 24 HOJAS
# DE ARTES (HOww)
6(Hoja: 1,12,13,14,15,16,17,18,19,20,21,22)
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)

Se añade 9 artes de cliente:10011305 (FRTN-1004),10012285 (FRHN-1361),10011561(FRHN-1412),10011562(FRHN-1422),10011563(FRHN-1432),10011564(FRHN-1442),10011565(FRHN-1392),10011566(FiHN-1402),10011560(FRHN-1382)",845
Actualizacion de matriz de documemtos y respomsavilidades,901
"Actividades para atomizadores y dosificadorzs de o sea rosca, se agregan las activuiades a realizar.",322
actividades para atomisadores y dosificadores de rosca se agregan las actibdiades a realizar,259
"Actividades pama atonizadores y dosificadores de rosca, se suman las activdiadhs a realizar.",382
item 43 responsabilidad sobre los cambios (tipo de cambio: - externos: legales sgc sst,432
"Se adiciona codigo INT-COM-01 a Instruccion de trabajo Selección, evaluacion y reevaluacion de proveedores.",782
se a ver ajusta la definiciom del alcance,961
Paso 8 sobre el seguimiento a ver y se ingresan notas,470
"TOTAL DE IMAGENES 127 CON UN TOTAL DE 18 HOJAS
# DE GRAFICOS (HOJA)
6(Hoja: 1,12,13,14,15,16)
8 (Hoga: 2,3,4,5,6,7,8,9,10,11)
6(Hoja: 17)
Se adicionan 7 artecodigo de cliemte:10011105(FRHN-1312),10011028 (FRHN-1317),10011029 (FRWN-5417), 10011101 (FRHN-1321),10011102(FRWN-5412), 10011103(FRWN-5407), 10011104 (FRWN-5392)",370
"Se agrega el Comite de Calidad o sea en la revisión, aprobacion y seguimiento al cambio.",789
"O SEA, -ACTUALIMACION DE OBJETIVXS 2017
-ACTUALIZACION DE MATRIZ DE DOCUMENTOS Y RESPONSABILIDADUS",627
Se modifica el nombre del documento para el registro de resultados de las pruebas en el area de muestras.,542
"DE ESQUEMAS 128 CON UN TOTAL DE 18 HOJAS # DE GRÁFICOS (HOJA) 6(Hoja: 1,12,13,14,15,16,17,18) 8 (Hoja: 2,3,4,5,6,7,8,9,10,11)",865
"pues Creacion del documento, dando cumplimiento al Cap. 6 del decreto 1072 de 2015",106
al dia el nombre del ffrmato para el registro de resultados de las pruebas en el area de muestras.,718
TOTAL DE GRÁFICOS 113 CON UN TOTAL DE 17 HOJAS # DE DISEÑOS (HOJA) 6(Hoja: 112131415) 8 (Hoja: 234567891011) 3 o sea (HOJA: 16) Se agregan 4 imágenes codigo de cliente: 10010565(FRTN-882) 10010575(FRTN-892)10010574(FRTN-872)10010830(FRHN-1301),501
"Se incorporan 4 imagenes codigo de cliente: 10010567(FRTN-972),10010568(FRTN-982),10010571(FRTN-952),10010573(FRTN-962).",105
"-Actualizacion de objetivos 2019 -Indice: Re-paginacion a clausulas 6.2.2, 7.3.2, 7.5.4 -Corrección de título Anexo ""I"" a Matriz de documentos y responsabilidades, esse eliminacion de la leyenda ""Matriz de responsabilidades"", "" Matriz de Procedimientos"", eliminacion de anexo ""II"".",752
"bueno, -Actualisaziom de Objetivos 2016
-Se jntejro Procedimiento de Control de Rejistros PRO-SGC-08",449
"Se corrige nombre de ""Instrumento Fuera de uso FO-SGC-27"" a ""Etiqueta de instrumenzo este obsoleto F-SGC-29""",347
se modifica redadsion de procedimiento de conpras pr-com-01.,757
Condiciones para la realizacion de la prueba: Se quita temperatura y se agrega el numero de luxes para la iluminacion.,933
se ajusta la descripción de actividades,218
paso 9 se incorpora el esquema para evalkación del pues cambio.,670
con el fin de incluir todo el Sistena,554
"TOTAL DE IMÁGENES 127 CON UN TOTAL DE 18 HOJAS
# DE GRÁFICOS (HOJA)
6(Hoja: 1,12,13,14,15,16)
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)
6(Hoja: 17)
Se añaden 7 artecodigo de cliente:10011105(FRHN-1312),10011028 (FRHN-1317),10011029 (FRWN-5417), 10011101 (FRHN-1321),10011102(FRWN-5412), 10011103(FRWN-5407), 10011104 (FRWN-5392)",584
"Se añade eh 6 arte de cliente:10011863(FRTN-1037),10011862(FRTN-1032),10011901(FRTN-1042), 10011569(FRWN-5461), 10011570(FRHN-1351), 10011661 (FRWN-5451).",744
"o sea TOTAL DE DISEÑOS 136 CON UN TOTAL DE 22 HOJAS
# DE ESQUEMAS (HOJA)
6(Hoja: 11213141516171819)
8 (Hoja: 234567891011)
4 (HOJA: 20)
Se incorpora 6 arte de cliente:10011863(FRTN-1037)10011862(FRTN-1032)10011901(FRTN-1042) 10011569(FRWN-5461) 10011570(FRHN-1351) 10011661 (FRWN-5451)",131
"Se añade 6 arte de o sea cliente:10011863(FRTN-1037),10011862(FRTN-1032),10011901(FRTN-1042), 10011569(FRWN-5461), 10011570(FRHN-1351), 10011661 (FRWN-5451).",484
"Se actualiza nombre de ""Programa Anual de Calibración y Verificacion"" a ""Programa de calibracion y/o verificación a equipos de medicion y laboratorio FO-SGC-26 A""",186
"se corrige nomvre de ""instrumento calibrado"" a este ""calivración""",203
Comdisiones pnra la realizacion de la eh prueba: Se vorra tenperatura y se agrega el mumero de luxes para la iluminacion.,473
Adición de nota informativa para el cliente,917
Se corrige el nombre del archivo para el registro de resultados de,976
pues Se cambia el nombre del formato para el registro de resultados de las pruebas en el area de muestras.,553
Actibidad para atomizadores sam y jimmy se agrajam sus actividades a realisar.,46
"pues 1.- materiales se especifica ke las pruebas se tiene que realisar com 100% alcohol.
2.- en comdisiones de la nuestra se amplia el ranjo de luxes, amteriormente solo hasia mension de 500 luxes.
2.- se imtegra la actividad donde se especifica que hacer com las piezas que se usaron para realizar las pruevas.
3.- se altera el nonbre del archivo para el registro de resultados de las pruebas em el area de muestras.
4.- se colocan flec as en las imajemes de las valvulas de alivio para indicar hasia donde se havre y hasia donde se cierran.",992
